id,joy,sadness,surprise,fear,anger
eng_test_track_a_00635,0,1,1,1,1
eng_test_track_a_00636,0,1,1,1,0
eng_test_track_a_00637,0,1,0,1,0
eng_test_track_a_00638,1,0,0,0,0
eng_test_track_a_00639,0,0,1,1,0
eng_test_track_a_00640,0,0,0,1,0
eng_test_track_a_00641,0,1,0,1,0
eng_test_track_a_00642,0,0,0,1,0
eng_test_track_a_00643,1,0,0,0,0
eng_test_track_a_00644,1,0,0,1,1
eng_test_track_a_00645,0,0,1,1,1
eng_test_track_a_00646,0,0,0,1,0
eng_test_track_a_00647,0,0,1,1,0
eng_test_track_a_00648,0,0,0,1,0
eng_test_track_a_00649,0,1,0,1,0
eng_test_track_a_00650,0,0,1,1,0
eng_test_track_a_00651,1,0,1,0,0
eng_test_track_a_00652,0,0,0,1,0
eng_test_track_a_00653,0,0,0,0,0
eng_test_track_a_00654,0,1,0,1,1
eng_test_track_a_00655,0,1,0,0,0
eng_test_track_a_00656,1,0,1,0,0
eng_test_track_a_00657,1,0,1,1,0
eng_test_track_a_00658,0,0,0,0,0
eng_test_track_a_00659,1,0,0,0,0
eng_test_track_a_00660,1,0,0,0,0
eng_test_track_a_00661,1,0,1,1,0
eng_test_track_a_00662,0,0,1,0,0
eng_test_track_a_00663,0,0,1,1,0
eng_test_track_a_00664,1,1,0,0,0
eng_test_track_a_00665,0,0,0,1,0
eng_test_track_a_00666,1,0,0,1,0
eng_test_track_a_00667,1,0,1,0,0
eng_test_track_a_00668,0,0,0,0,0
eng_test_track_a_00669,0,0,0,1,0
eng_test_track_a_00670,0,0,0,1,0
eng_test_track_a_00671,0,0,0,1,0
eng_test_track_a_00672,0,0,0,1,0
eng_test_track_a_00673,1,0,1,1,0
eng_test_track_a_00674,0,0,0,0,0
eng_test_track_a_00675,0,1,1,1,1
eng_test_track_a_00676,0,0,0,1,0
eng_test_track_a_00677,0,0,1,1,0
eng_test_track_a_00678,0,0,0,1,0
eng_test_track_a_00679,0,0,1,1,0
eng_test_track_a_00680,0,0,1,1,0
eng_test_track_a_00681,0,0,1,1,0
eng_test_track_a_00682,1,0,0,0,0
eng_test_track_a_00683,0,0,0,0,0
eng_test_track_a_00684,0,0,0,0,1
eng_test_track_a_00685,0,0,0,1,1
eng_test_track_a_00686,0,1,0,1,0
eng_test_track_a_00687,0,1,1,0,1
eng_test_track_a_00688,0,0,1,0,0
eng_test_track_a_00689,1,0,0,1,0
eng_test_track_a_00690,0,0,0,1,0
eng_test_track_a_00691,0,1,0,1,0
eng_test_track_a_00692,1,0,1,1,0
eng_test_track_a_00693,0,0,0,1,0
eng_test_track_a_00694,0,0,0,1,0
eng_test_track_a_00695,0,0,1,1,0
eng_test_track_a_00696,0,1,0,0,0
eng_test_track_a_00697,0,0,1,1,1
eng_test_track_a_00698,0,1,1,1,1
eng_test_track_a_00699,1,0,0,0,0
eng_test_track_a_00700,0,0,0,1,0
eng_test_track_a_00701,0,0,1,1,0
eng_test_track_a_00702,0,1,1,1,1
eng_test_track_a_00703,0,0,0,1,0
eng_test_track_a_00704,0,0,0,1,0
eng_test_track_a_00705,1,0,1,0,0
eng_test_track_a_00706,1,1,0,1,0
eng_test_track_a_00707,0,0,0,0,0
eng_test_track_a_00708,1,0,0,0,0
eng_test_track_a_00709,0,0,0,0,0
eng_test_track_a_00710,0,1,1,1,0
eng_test_track_a_00711,0,0,1,1,0
eng_test_track_a_00712,1,0,1,0,0
eng_test_track_a_00713,1,0,0,1,0
eng_test_track_a_00714,0,1,1,1,0
eng_test_track_a_00715,0,0,0,1,0
eng_test_track_a_00716,0,1,0,1,0
eng_test_track_a_00717,1,0,1,1,0
eng_test_track_a_00718,0,0,0,1,0
eng_test_track_a_00719,1,0,1,1,0
eng_test_track_a_00720,0,1,0,1,0
eng_test_track_a_00721,0,0,0,1,0
eng_test_track_a_00722,0,0,0,0,0
eng_test_track_a_00723,0,0,1,1,0
eng_test_track_a_00724,0,0,1,0,0
eng_test_track_a_00725,1,0,0,0,0
eng_test_track_a_00726,1,0,0,1,0
eng_test_track_a_00727,0,1,0,1,0
eng_test_track_a_00728,1,0,1,0,0
eng_test_track_a_00729,1,0,0,0,0
eng_test_track_a_00730,0,0,0,1,1
eng_test_track_a_00731,0,0,1,0,0
eng_test_track_a_00732,0,0,1,1,0
eng_test_track_a_00733,0,1,1,1,1
eng_test_track_a_00734,0,1,0,1,0
eng_test_track_a_00735,0,0,1,1,0
eng_test_track_a_00736,0,1,1,1,0
eng_test_track_a_00737,0,1,0,1,0
eng_test_track_a_00738,0,0,0,1,1
eng_test_track_a_00739,0,1,1,1,0
eng_test_track_a_00740,0,1,0,1,0
eng_test_track_a_00741,0,0,0,0,0
eng_test_track_a_00742,0,0,0,1,0
eng_test_track_a_00743,0,1,0,1,0
eng_test_track_a_00744,0,1,0,1,0
eng_test_track_a_00745,0,1,1,1,0
eng_test_track_a_00746,1,0,0,0,0
eng_test_track_a_00747,0,0,1,1,0
eng_test_track_a_00748,0,1,0,1,0
eng_test_track_a_00749,0,1,0,1,0
eng_test_track_a_00750,1,0,0,1,1
eng_test_track_a_00751,1,1,0,1,0
eng_test_track_a_00752,0,0,0,1,0
eng_test_track_a_00753,0,1,0,0,0
eng_test_track_a_00754,1,0,0,0,0
eng_test_track_a_00755,0,0,1,1,0
eng_test_track_a_00756,1,0,1,1,0
eng_test_track_a_00757,0,1,0,1,0
eng_test_track_a_00758,0,1,0,0,0
eng_test_track_a_00759,0,0,1,1,0
eng_test_track_a_00760,1,0,1,1,0
eng_test_track_a_00761,0,1,0,1,0
eng_test_track_a_00762,1,0,0,0,1
eng_test_track_a_00763,1,0,0,0,1
eng_test_track_a_00764,0,0,0,1,1
eng_test_track_a_00765,0,0,1,1,0
eng_test_track_a_00766,1,1,1,1,0
eng_test_track_a_00767,0,1,0,0,0
eng_test_track_a_00768,1,0,1,1,0
eng_test_track_a_00769,0,0,0,1,0
eng_test_track_a_00770,0,0,0,1,0
eng_test_track_a_00771,0,1,0,0,0
eng_test_track_a_00772,0,0,1,1,0
eng_test_track_a_00773,0,0,0,1,0
eng_test_track_a_00774,0,0,0,0,0
eng_test_track_a_00775,0,0,0,1,0
eng_test_track_a_00776,0,1,0,0,0
eng_test_track_a_00777,0,0,0,1,0
eng_test_track_a_00778,0,0,0,1,0
eng_test_track_a_00779,0,0,1,0,0
eng_test_track_a_00780,0,0,1,1,0
eng_test_track_a_00781,1,0,0,0,0
eng_test_track_a_00782,0,0,0,1,0
eng_test_track_a_00783,0,1,0,0,0
eng_test_track_a_00784,0,0,1,1,0
eng_test_track_a_00785,0,0,0,1,0
eng_test_track_a_00786,0,1,1,1,0
eng_test_track_a_00787,0,0,0,1,0
eng_test_track_a_00788,0,1,0,1,1
eng_test_track_a_00789,1,0,0,0,1
eng_test_track_a_00790,1,0,0,0,0
eng_test_track_a_00791,1,0,0,0,0
eng_test_track_a_00792,1,0,0,0,0
eng_test_track_a_00793,0,1,0,1,1
eng_test_track_a_00794,0,0,1,1,0
eng_test_track_a_00795,1,1,0,0,0
eng_test_track_a_00796,0,0,1,0,1
eng_test_track_a_00797,1,0,0,0,0
eng_test_track_a_00798,0,1,0,0,1
eng_test_track_a_00799,1,0,0,0,0
eng_test_track_a_00800,1,0,1,0,0
eng_test_track_a_00801,0,1,1,1,0
eng_test_track_a_00802,0,0,0,1,0
eng_test_track_a_00803,0,1,0,1,0
eng_test_track_a_00804,0,1,0,1,0
eng_test_track_a_00805,0,0,0,1,1
eng_test_track_a_00806,0,1,0,1,0
eng_test_track_a_00807,0,1,0,1,0
eng_test_track_a_00808,0,1,0,1,0
eng_test_track_a_00809,0,0,1,1,0
eng_test_track_a_00810,0,0,0,1,0
eng_test_track_a_00811,0,1,0,1,0
eng_test_track_a_00812,0,1,0,0,1
eng_test_track_a_00813,1,0,1,0,0
eng_test_track_a_00814,1,0,1,1,0
eng_test_track_a_00815,1,1,1,0,1
eng_test_track_a_00816,1,0,0,0,0
eng_test_track_a_00817,0,0,0,0,0
eng_test_track_a_00818,0,0,1,1,1
eng_test_track_a_00819,0,0,0,1,0
eng_test_track_a_00820,0,0,0,1,0
eng_test_track_a_00821,0,0,1,0,0
eng_test_track_a_00822,0,0,0,0,0
eng_test_track_a_00823,1,0,1,0,0
eng_test_track_a_00824,0,0,0,0,0
eng_test_track_a_00825,1,0,0,1,0
eng_test_track_a_00826,0,1,1,1,0
eng_test_track_a_00827,0,1,1,0,0
eng_test_track_a_00828,0,1,1,1,0
eng_test_track_a_00829,0,0,1,1,1
eng_test_track_a_00830,0,0,1,1,1
eng_test_track_a_00831,0,0,1,0,0
eng_test_track_a_00832,0,1,0,0,0
eng_test_track_a_00833,0,0,1,1,0
eng_test_track_a_00834,0,1,0,1,0
eng_test_track_a_00835,1,0,1,1,0
eng_test_track_a_00836,1,0,0,1,0
eng_test_track_a_00837,0,1,1,1,0
eng_test_track_a_00838,0,1,0,1,0
eng_test_track_a_00839,0,0,0,1,0
eng_test_track_a_00840,1,0,0,0,0
eng_test_track_a_00841,0,1,0,1,0
eng_test_track_a_00842,1,0,0,0,0
eng_test_track_a_00843,0,1,0,1,0
eng_test_track_a_00844,0,1,0,1,1
eng_test_track_a_00845,1,0,0,0,1
eng_test_track_a_00846,0,0,1,0,1
eng_test_track_a_00847,0,1,1,1,0
eng_test_track_a_00848,0,0,1,1,0
eng_test_track_a_00849,0,0,1,1,1
eng_test_track_a_00850,0,0,0,1,1
eng_test_track_a_00851,0,0,0,0,0
eng_test_track_a_00852,0,0,1,1,0
eng_test_track_a_00853,0,0,1,1,1
eng_test_track_a_00854,0,0,1,1,0
eng_test_track_a_00855,1,0,0,0,0
eng_test_track_a_00856,0,0,1,1,0
eng_test_track_a_00857,0,0,0,1,0
eng_test_track_a_00858,0,0,1,1,0
eng_test_track_a_00859,0,0,0,1,0
eng_test_track_a_00860,0,1,0,1,0
eng_test_track_a_00861,0,0,1,1,0
eng_test_track_a_00862,0,1,1,1,0
eng_test_track_a_00863,0,0,0,1,0
eng_test_track_a_00864,1,0,0,0,0
eng_test_track_a_00865,0,1,1,1,0
eng_test_track_a_00866,0,1,0,1,0
eng_test_track_a_00867,1,0,0,0,1
eng_test_track_a_00868,0,1,1,1,0
eng_test_track_a_00869,0,0,0,0,1
eng_test_track_a_00870,0,0,1,1,0
eng_test_track_a_00871,0,1,0,0,0
eng_test_track_a_00872,0,1,1,0,0
eng_test_track_a_00873,0,0,1,1,0
eng_test_track_a_00874,1,0,0,0,0
eng_test_track_a_00875,0,0,1,0,0
eng_test_track_a_00876,1,0,0,0,0
eng_test_track_a_00877,0,0,0,1,0
eng_test_track_a_00878,1,0,1,0,0
eng_test_track_a_00879,0,0,1,1,0
eng_test_track_a_00880,1,0,0,0,0
eng_test_track_a_00881,0,0,1,1,0
eng_test_track_a_00882,1,1,1,1,0
eng_test_track_a_00883,0,1,0,1,0
eng_test_track_a_00884,0,0,1,1,0
eng_test_track_a_00885,0,0,0,1,0
eng_test_track_a_00886,1,0,1,1,0
eng_test_track_a_00887,0,1,0,1,0
eng_test_track_a_00888,0,1,1,1,0
eng_test_track_a_00889,1,0,1,0,0
eng_test_track_a_00890,0,1,0,1,0
eng_test_track_a_00891,1,0,1,0,0
eng_test_track_a_00892,0,0,0,1,0
eng_test_track_a_00893,0,1,0,1,0
eng_test_track_a_00894,0,0,1,1,0
eng_test_track_a_00895,0,1,0,1,0
eng_test_track_a_00896,1,0,0,0,0
eng_test_track_a_00897,1,0,1,0,0
eng_test_track_a_00898,0,0,1,1,1
eng_test_track_a_00899,0,0,0,0,0
eng_test_track_a_00900,0,0,0,0,0
eng_test_track_a_00901,0,1,0,1,0
eng_test_track_a_00902,0,0,1,1,0
eng_test_track_a_00903,1,0,0,1,0
eng_test_track_a_00904,0,1,0,1,0
eng_test_track_a_00905,0,0,1,1,0
eng_test_track_a_00906,1,0,1,1,0
eng_test_track_a_00907,0,0,0,1,0
eng_test_track_a_00908,0,0,0,1,0
eng_test_track_a_00909,0,1,0,0,1
eng_test_track_a_00910,0,0,0,1,0
eng_test_track_a_00911,1,0,0,0,0
eng_test_track_a_00912,0,0,0,1,0
eng_test_track_a_00913,1,1,0,1,0
eng_test_track_a_00914,0,0,0,1,0
eng_test_track_a_00915,1,0,0,0,0
eng_test_track_a_00916,1,0,0,0,0
eng_test_track_a_00917,1,0,0,0,0
eng_test_track_a_00918,1,0,0,1,0
eng_test_track_a_00919,0,0,1,1,0
eng_test_track_a_00920,1,0,1,0,0
eng_test_track_a_00921,0,1,1,1,1
eng_test_track_a_00922,0,0,0,0,0
eng_test_track_a_00923,0,1,0,1,0
eng_test_track_a_00924,1,0,1,0,0
eng_test_track_a_00925,0,0,1,0,0
eng_test_track_a_00926,0,0,1,1,0
eng_test_track_a_00927,0,0,0,1,0
eng_test_track_a_00928,0,1,0,1,1
eng_test_track_a_00929,1,0,0,0,0
eng_test_track_a_00930,1,0,0,0,0
eng_test_track_a_00931,0,1,0,1,0
eng_test_track_a_00932,0,0,1,1,0
eng_test_track_a_00933,1,1,0,0,0
eng_test_track_a_00934,0,0,0,1,0
eng_test_track_a_00935,1,0,0,0,0
eng_test_track_a_00936,0,1,0,1,0
eng_test_track_a_00937,1,1,0,1,1
eng_test_track_a_00938,0,0,0,0,0
eng_test_track_a_00939,0,1,1,1,0
eng_test_track_a_00940,1,1,0,0,0
eng_test_track_a_00941,0,0,0,1,0
eng_test_track_a_00942,0,0,1,0,0
eng_test_track_a_00943,0,0,1,1,0
eng_test_track_a_00944,0,0,0,1,0
eng_test_track_a_00945,0,0,0,1,1
eng_test_track_a_00946,1,0,1,1,0
eng_test_track_a_00947,1,0,0,0,0
eng_test_track_a_00948,0,0,0,1,0
eng_test_track_a_00949,0,0,1,1,0
eng_test_track_a_00950,0,0,1,1,0
eng_test_track_a_00951,0,0,1,1,0
eng_test_track_a_00952,0,0,0,1,0
eng_test_track_a_00953,0,0,0,1,1
eng_test_track_a_00954,0,0,1,0,0
eng_test_track_a_00955,0,1,0,1,1
eng_test_track_a_00956,0,0,1,1,0
eng_test_track_a_00957,1,0,0,1,0
eng_test_track_a_00958,0,1,0,1,0
eng_test_track_a_00959,0,1,0,1,0
eng_test_track_a_00960,0,1,1,1,0
eng_test_track_a_00961,0,1,0,1,0
eng_test_track_a_00962,0,1,0,1,0
eng_test_track_a_00963,0,0,0,0,0
eng_test_track_a_00964,1,0,0,1,0
eng_test_track_a_00965,0,1,0,1,0
eng_test_track_a_00966,1,0,0,1,1
eng_test_track_a_00967,1,0,0,0,0
eng_test_track_a_00968,0,0,1,0,1
eng_test_track_a_00969,0,0,0,0,0
eng_test_track_a_00970,0,0,1,0,1
eng_test_track_a_00971,0,0,1,1,0
eng_test_track_a_00972,0,0,0,1,1
eng_test_track_a_00973,0,1,0,1,0
eng_test_track_a_00974,1,0,1,1,0
eng_test_track_a_00975,1,0,0,0,0
eng_test_track_a_00976,1,0,1,1,0
eng_test_track_a_00977,0,0,1,1,0
eng_test_track_a_00978,0,0,1,1,0
eng_test_track_a_00979,1,0,1,0,0
eng_test_track_a_00980,1,0,1,0,0
eng_test_track_a_00981,0,0,1,1,0
eng_test_track_a_00982,1,1,1,0,0
eng_test_track_a_00983,0,0,1,1,0
eng_test_track_a_00984,0,0,1,1,0
eng_test_track_a_00985,0,0,0,1,0
eng_test_track_a_00986,0,0,0,1,0
eng_test_track_a_00987,0,1,1,1,0
eng_test_track_a_00988,0,0,1,1,0
eng_test_track_a_00989,0,1,0,1,0
eng_test_track_a_00990,0,1,1,1,1
eng_test_track_a_00991,0,0,0,1,0
eng_test_track_a_00992,0,0,0,0,0
eng_test_track_a_00993,1,0,0,0,0
eng_test_track_a_00994,1,0,0,0,0
eng_test_track_a_00995,0,1,0,0,0
eng_test_track_a_00996,1,0,0,0,0
eng_test_track_a_00997,0,0,1,1,0
eng_test_track_a_00998,0,0,0,1,0
eng_test_track_a_00999,1,1,1,1,0
eng_test_track_a_01000,0,0,1,1,0
eng_test_track_a_01001,0,0,1,1,0
eng_test_track_a_01002,1,0,1,1,0
eng_test_track_a_01003,0,0,0,1,0
eng_test_track_a_01004,0,1,1,1,0
eng_test_track_a_01005,0,1,0,1,0
eng_test_track_a_01006,1,0,0,0,0
eng_test_track_a_01007,0,0,0,1,0
eng_test_track_a_01008,0,0,1,1,0
eng_test_track_a_01009,1,0,1,0,0
eng_test_track_a_01010,0,0,1,1,0
eng_test_track_a_01011,0,0,1,1,0
eng_test_track_a_01012,0,0,0,0,0
eng_test_track_a_01013,0,1,0,1,0
eng_test_track_a_01014,0,0,0,1,0
eng_test_track_a_01015,0,0,1,1,0
eng_test_track_a_01016,1,0,0,0,0
eng_test_track_a_01017,0,0,0,1,0
eng_test_track_a_01018,0,0,1,1,0
eng_test_track_a_01019,1,0,0,1,0
eng_test_track_a_01020,1,1,1,1,0
eng_test_track_a_01021,0,1,0,1,1
eng_test_track_a_01022,0,0,0,1,0
eng_test_track_a_01023,1,0,1,1,0
eng_test_track_a_01024,0,0,1,1,0
eng_test_track_a_01025,0,1,1,1,1
eng_test_track_a_01026,0,0,1,0,0
eng_test_track_a_01027,0,0,1,0,1
eng_test_track_a_01028,0,1,1,1,0
eng_test_track_a_01029,0,1,0,1,0
eng_test_track_a_01030,1,0,0,1,0
eng_test_track_a_01031,1,0,0,0,0
eng_test_track_a_01032,1,0,0,0,0
eng_test_track_a_01033,1,0,1,1,0
eng_test_track_a_01034,1,0,0,1,0
eng_test_track_a_01035,1,0,0,0,0
eng_test_track_a_01036,0,0,0,0,0
eng_test_track_a_01037,0,0,0,0,0
eng_test_track_a_01038,0,0,1,1,0
eng_test_track_a_01039,1,0,1,0,0
eng_test_track_a_01040,0,0,0,1,0
eng_test_track_a_01041,1,0,0,0,0
eng_test_track_a_01042,0,0,0,1,0
eng_test_track_a_01043,0,0,1,0,0
eng_test_track_a_01044,0,0,1,1,0
eng_test_track_a_01045,0,0,0,0,0
eng_test_track_a_01046,0,0,0,1,0
eng_test_track_a_01047,0,0,1,1,0
eng_test_track_a_01048,0,0,1,1,1
eng_test_track_a_01049,1,0,1,0,0
eng_test_track_a_01050,0,0,1,1,1
eng_test_track_a_01051,0,1,0,1,0
eng_test_track_a_01052,1,0,0,1,1
eng_test_track_a_01053,1,1,1,1,0
eng_test_track_a_01054,0,0,1,1,0
eng_test_track_a_01055,0,0,1,1,0
eng_test_track_a_01056,0,1,0,1,0
eng_test_track_a_01057,0,0,0,0,0
eng_test_track_a_01058,1,0,1,1,1
eng_test_track_a_01059,0,0,1,1,0
eng_test_track_a_01060,0,0,1,1,1
eng_test_track_a_01061,0,1,0,1,0
eng_test_track_a_01062,0,1,1,1,0
eng_test_track_a_01063,1,0,0,0,0
eng_test_track_a_01064,1,0,1,0,0
eng_test_track_a_01065,0,0,0,0,1
eng_test_track_a_01066,1,0,0,1,0
eng_test_track_a_01067,0,0,1,1,0
eng_test_track_a_01068,0,0,0,1,0
eng_test_track_a_01069,0,0,1,1,1
eng_test_track_a_01070,0,0,0,1,0
eng_test_track_a_01071,1,1,0,0,0
eng_test_track_a_01072,0,1,0,1,0
eng_test_track_a_01073,1,0,0,0,0
eng_test_track_a_01074,1,0,1,0,0
eng_test_track_a_01075,0,0,1,1,0
eng_test_track_a_01076,0,0,0,1,0
eng_test_track_a_01077,0,0,1,0,0
eng_test_track_a_01078,1,1,0,0,1
eng_test_track_a_01079,0,1,0,0,0
eng_test_track_a_01080,0,1,0,1,0
eng_test_track_a_01081,1,0,0,1,0
eng_test_track_a_01082,0,1,0,1,0
eng_test_track_a_01083,1,0,1,0,1
eng_test_track_a_01084,1,0,1,0,0
eng_test_track_a_01085,0,1,1,0,0
eng_test_track_a_01086,0,0,0,0,0
eng_test_track_a_01087,1,0,0,0,0
eng_test_track_a_01088,1,0,0,0,0
eng_test_track_a_01089,0,1,1,1,1
eng_test_track_a_01090,0,1,0,1,0
eng_test_track_a_01091,0,0,0,0,0
eng_test_track_a_01092,1,1,0,0,0
eng_test_track_a_01093,0,1,0,1,0
eng_test_track_a_01094,0,0,1,1,1
eng_test_track_a_01095,0,1,1,1,1
eng_test_track_a_01096,0,1,1,1,0
eng_test_track_a_01097,1,0,0,0,0
eng_test_track_a_01098,0,0,1,1,0
eng_test_track_a_01099,0,0,1,1,0
eng_test_track_a_01100,0,0,1,1,0
eng_test_track_a_01101,0,0,1,1,1
eng_test_track_a_01102,0,0,1,1,0
eng_test_track_a_01103,1,0,1,1,0
eng_test_track_a_01104,1,0,0,0,0
eng_test_track_a_01105,1,0,0,1,0
eng_test_track_a_01106,0,1,1,1,0
eng_test_track_a_01107,1,0,0,0,0
eng_test_track_a_01108,0,1,0,0,0
eng_test_track_a_01109,0,0,0,1,0
eng_test_track_a_01110,0,0,0,0,0
eng_test_track_a_01111,0,0,0,0,1
eng_test_track_a_01112,0,0,0,0,1
eng_test_track_a_01113,1,0,1,1,0
eng_test_track_a_01114,0,1,0,1,0
eng_test_track_a_01115,0,0,1,1,0
eng_test_track_a_01116,0,0,0,1,0
eng_test_track_a_01117,0,1,1,1,0
eng_test_track_a_01118,0,1,0,1,0
eng_test_track_a_01119,0,0,0,1,1
eng_test_track_a_01120,0,0,1,1,0
eng_test_track_a_01121,1,0,0,1,0
eng_test_track_a_01122,0,0,1,1,0
eng_test_track_a_01123,0,1,0,0,0
eng_test_track_a_01124,0,0,1,1,0
eng_test_track_a_01125,1,0,0,0,0
eng_test_track_a_01126,0,0,1,1,0
eng_test_track_a_01127,1,1,0,0,0
eng_test_track_a_01128,0,1,0,1,1
eng_test_track_a_01129,0,1,1,0,1
eng_test_track_a_01130,0,0,0,1,1
eng_test_track_a_01131,0,1,0,1,0
eng_test_track_a_01132,0,0,1,1,1
eng_test_track_a_01133,0,0,1,1,0
eng_test_track_a_01134,0,0,0,1,0
eng_test_track_a_01135,0,0,0,1,0
eng_test_track_a_01136,0,1,1,1,0
eng_test_track_a_01137,1,0,1,0,0
eng_test_track_a_01138,0,0,1,1,0
eng_test_track_a_01139,0,1,0,1,0
eng_test_track_a_01140,0,0,0,0,0
eng_test_track_a_01141,1,0,0,1,0
eng_test_track_a_01142,0,0,0,1,0
eng_test_track_a_01143,0,1,0,0,0
eng_test_track_a_01144,1,0,0,1,0
eng_test_track_a_01145,0,1,0,1,0
eng_test_track_a_01146,1,0,0,0,0
eng_test_track_a_01147,0,1,0,1,0
eng_test_track_a_01148,0,1,1,1,1
eng_test_track_a_01149,0,1,0,1,0
eng_test_track_a_01150,0,0,1,1,0
eng_test_track_a_01151,1,0,1,1,1
eng_test_track_a_01152,1,0,1,1,0
eng_test_track_a_01153,0,0,1,0,1
eng_test_track_a_01154,1,0,0,0,0
eng_test_track_a_01155,0,0,1,1,0
eng_test_track_a_01156,1,0,1,0,0
eng_test_track_a_01157,1,1,0,1,0
eng_test_track_a_01158,1,0,0,0,1
eng_test_track_a_01159,1,0,0,0,0
eng_test_track_a_01160,0,0,0,1,0
eng_test_track_a_01161,0,1,0,1,1
eng_test_track_a_01162,0,0,1,1,0
eng_test_track_a_01163,0,0,0,1,0
eng_test_track_a_01164,0,0,0,1,0
eng_test_track_a_01165,0,1,1,1,0
eng_test_track_a_01166,1,0,0,1,0
eng_test_track_a_01167,0,0,1,0,0
eng_test_track_a_01168,0,1,0,1,0
eng_test_track_a_01169,1,0,1,1,0
eng_test_track_a_01170,0,0,0,0,0
eng_test_track_a_01171,1,0,1,0,0
eng_test_track_a_01172,0,0,0,1,0
eng_test_track_a_01173,1,0,0,0,0
eng_test_track_a_01174,1,0,0,0,0
eng_test_track_a_01175,1,0,0,0,0
eng_test_track_a_01176,1,0,0,1,0
eng_test_track_a_01177,0,0,0,1,0
eng_test_track_a_01178,0,0,0,1,0
eng_test_track_a_01179,0,1,0,0,0
eng_test_track_a_01180,0,0,1,0,1
eng_test_track_a_01181,0,1,0,1,0
eng_test_track_a_01182,0,1,0,0,0
eng_test_track_a_01183,0,0,1,0,0
eng_test_track_a_01184,0,1,0,1,0
eng_test_track_a_01185,0,1,0,0,0
eng_test_track_a_01186,0,1,0,0,0
eng_test_track_a_01187,0,0,0,1,0
eng_test_track_a_01188,0,1,1,1,0
eng_test_track_a_01189,0,1,1,1,0
eng_test_track_a_01190,0,1,1,1,0
eng_test_track_a_01191,0,0,1,1,0
eng_test_track_a_01192,1,0,1,1,0
eng_test_track_a_01193,0,1,1,1,0
eng_test_track_a_01194,0,1,1,1,0
eng_test_track_a_01195,1,1,1,1,0
eng_test_track_a_01196,0,1,0,0,0
eng_test_track_a_01197,0,1,0,1,0
eng_test_track_a_01198,0,1,0,1,0
eng_test_track_a_01199,0,1,1,1,0
eng_test_track_a_01200,0,0,1,1,0
eng_test_track_a_01201,1,0,0,1,0
eng_test_track_a_01202,0,1,0,1,0
eng_test_track_a_01203,1,0,0,0,0
eng_test_track_a_01204,1,0,0,0,0
eng_test_track_a_01205,0,0,0,1,0
eng_test_track_a_01206,1,0,0,0,0
eng_test_track_a_01207,0,0,0,1,0
eng_test_track_a_01208,0,1,1,1,0
eng_test_track_a_01209,1,0,1,0,0
eng_test_track_a_01210,0,1,0,0,1
eng_test_track_a_01211,0,1,0,0,0
eng_test_track_a_01212,0,1,0,0,0
eng_test_track_a_01213,0,0,0,1,0
eng_test_track_a_01214,0,0,1,1,0
eng_test_track_a_01215,0,0,0,1,0
eng_test_track_a_01216,0,1,0,1,1
eng_test_track_a_01217,0,1,0,0,0
eng_test_track_a_01218,0,1,0,1,1
eng_test_track_a_01219,0,0,1,1,0
eng_test_track_a_01220,0,1,0,1,0
eng_test_track_a_01221,0,0,0,1,0
eng_test_track_a_01222,0,0,0,1,0
eng_test_track_a_01223,1,0,0,0,0
eng_test_track_a_01224,1,0,0,0,0
eng_test_track_a_01225,0,1,0,1,0
eng_test_track_a_01226,0,1,0,1,0
eng_test_track_a_01227,0,0,0,1,0
eng_test_track_a_01228,1,0,1,1,1
eng_test_track_a_01229,0,0,1,1,0
eng_test_track_a_01230,0,0,0,1,0
eng_test_track_a_01231,0,0,0,1,0
eng_test_track_a_01232,0,0,1,1,1
eng_test_track_a_01233,0,0,0,1,1
eng_test_track_a_01234,0,1,0,1,0
eng_test_track_a_01235,0,1,1,1,1
eng_test_track_a_01236,0,0,0,0,1
eng_test_track_a_01237,0,0,1,1,0
eng_test_track_a_01238,0,0,0,1,0
eng_test_track_a_01239,0,0,1,1,0
eng_test_track_a_01240,1,0,0,0,0
eng_test_track_a_01241,0,1,1,1,0
eng_test_track_a_01242,0,0,1,0,0
eng_test_track_a_01243,0,0,0,0,0
eng_test_track_a_01244,0,0,1,1,0
eng_test_track_a_01245,0,1,0,1,0
eng_test_track_a_01246,0,1,1,1,0
eng_test_track_a_01247,0,0,1,1,0
eng_test_track_a_01248,1,1,1,1,1
eng_test_track_a_01249,0,1,0,1,0
eng_test_track_a_01250,0,0,1,1,0
eng_test_track_a_01251,0,0,1,1,0
eng_test_track_a_01252,0,1,0,1,0
eng_test_track_a_01253,0,1,0,1,0
eng_test_track_a_01254,0,1,0,1,0
eng_test_track_a_01255,0,0,1,0,0
eng_test_track_a_01256,0,1,1,0,0
eng_test_track_a_01257,0,0,0,1,0
eng_test_track_a_01258,0,0,0,0,0
eng_test_track_a_01259,0,0,1,1,1
eng_test_track_a_01260,0,1,0,1,1
eng_test_track_a_01261,0,0,0,1,0
eng_test_track_a_01262,1,1,0,1,0
eng_test_track_a_01263,0,1,0,0,0
eng_test_track_a_01264,1,0,0,0,0
eng_test_track_a_01265,0,0,1,1,0
eng_test_track_a_01266,0,1,1,0,0
eng_test_track_a_01267,1,0,0,0,0
eng_test_track_a_01268,0,1,0,0,0
eng_test_track_a_01269,0,1,1,0,0
